1.000000e-08    5.584789e-04               
1.258925e-08    5.502283e-04               
1.584893e-08    5.415053e-04               
1.995262e-08    5.331551e-04               
2.511886e-08    5.249622e-04               
3.162278e-08    5.167672e-04               
3.981072e-08    5.089674e-04               
5.011872e-08    5.006717e-04               
6.309573e-08    4.927495e-04               
7.943282e-08    4.849439e-04               
1.000000e-07    4.772308e-04               
1.258925e-07    4.695394e-04               
1.584893e-07    4.620505e-04               
1.995262e-07    4.543553e-04               
2.511886e-07    4.466780e-04               
3.162278e-07    4.393149e-04               
3.981072e-07    4.323935e-04               
5.011872e-07    4.251866e-04               
6.309573e-07    4.179862e-04               
7.943282e-07    4.103065e-04               
1.000000e-06    4.025017e-04               
1.258925e-06    3.953186e-04               
1.584893e-06    3.880045e-04               
1.995262e-06    3.805670e-04               
2.511886e-06    3.733881e-04               
3.162278e-06    3.660735e-04               
3.981072e-06    3.589906e-04               
5.011872e-06    3.516453e-04               
6.309573e-06    3.439428e-04               
7.943282e-06    3.368796e-04               
1.000000e-05    3.297421e-04               
1.258925e-05    3.228711e-04               
1.584893e-05    3.157374e-04               
1.995262e-05    3.083814e-04               
2.511886e-05    3.013850e-04               
3.162278e-05    2.943338e-04               
3.981072e-05    2.872839e-04               
5.011872e-05    2.802550e-04               
6.309573e-05    2.731368e-04               
7.943282e-05    2.663071e-04               
1.000000e-04    2.591894e-04               
1.258925e-04    2.521100e-04               
1.584893e-04    2.451757e-04               
1.995262e-04    2.381569e-04               
2.511886e-04    2.309639e-04               
3.162278e-04    2.237945e-04               
3.981072e-04    2.168820e-04               
5.011872e-04    2.099146e-04               
6.309573e-04    2.028712e-04               
7.943282e-04    1.957912e-04               
1.000000e-03    1.888344e-04               
