1.000000e-08   -6.124715e-04
1.258925e-08   -6.048156e-04
1.584893e-08   -5.971597e-04
1.995262e-08   -5.895038e-04
2.511886e-08   -5.818479e-04
3.162278e-08   -5.741921e-04
3.981072e-08   -5.665362e-04
5.011872e-08   -5.588803e-04
6.309573e-08   -5.512244e-04
7.943282e-08   -5.435685e-04
1.000000e-07   -5.359126e-04
1.258925e-07   -5.282567e-04
1.584893e-07   -5.206008e-04
1.995262e-07   -5.129449e-04
2.511886e-07   -5.052890e-04
3.162278e-07   -4.976331e-04
3.981072e-07   -4.899772e-04
5.011872e-07   -4.823213e-04
6.309573e-07   -4.746654e-04
7.943282e-07   -4.670095e-04
1.000000e-06   -4.593536e-04
1.258925e-06   -4.516978e-04
1.584893e-06   -4.440419e-04
1.995262e-06   -4.363860e-04
2.511886e-06   -4.287301e-04
3.162278e-06   -4.210742e-04
3.981072e-06   -4.134183e-04
5.011872e-06   -4.057624e-04
6.309573e-06   -3.981065e-04
7.943282e-06   -3.904506e-04
1.000000e-05   -3.827947e-04
1.258925e-05   -3.751388e-04
1.584893e-05   -3.674829e-04
1.995262e-05   -3.598270e-04
2.511886e-05   -3.521711e-04
3.162278e-05   -3.445152e-04
3.981072e-05   -3.368593e-04
5.011872e-05   -3.292034e-04
6.309573e-05   -3.215476e-04
7.943282e-05   -3.138917e-04
1.000000e-04   -3.062358e-04
1.258925e-04   -2.985799e-04
1.584893e-04   -2.909240e-04
1.995262e-04   -2.832681e-04
2.511886e-04   -2.756122e-04
3.162278e-04   -2.679563e-04
3.981072e-04   -2.603004e-04
5.011872e-04   -2.526445e-04
6.309573e-04   -2.449886e-04
7.943282e-04   -2.373327e-04
1.000000e-03   -2.296768e-04
